osmid,lat,lon,street_count
104532373,40.4295948,-80.016761,3
104532409,40.47265,-80.0084413,3
104532415,40.4734988,-80.0084887,3
104532427,40.4743778,-80.0085201,3
104532478,40.4689635,-79.9431917,1
104532489,40.4687779,-79.9422963,3
104532515,40.4683553,-79.9392804,3
104532525,40.4681961,-79.9381716,3
104532533,40.4681219,-79.9376393,3
104532543,40.4680654,-79.9372284,3
104532554,40.4679643,-79.9365148,3
104532566,40.4678352,-79.935574,3
104532574,40.467768,-79.9350953,4
104532578,40.4677019,-79.9346113,4
104532584,40.4675679,-79.933622,4
104532594,40.467473,-79.932869,3
104532605,40.4672268,-79.931177,3
104532851,40.4774728,-79.9179051,1
104532858,40.4788106,-79.9170074,3
104533387,40.455185,-79.9483117,4
104533400,40.4551488,-79.9477274,3
104533435,40.40038,-80.0308585,3
104533482,40.426039,-79.9902121,1
104533489,40.4253719,-79.9905671,3
104533964,40.4566069,-79.9931798,3
104533971,40.4573127,-79.9935091,1
104533982,40.4577843,-79.9937116,3
104534351,40.4300253,-79.9886334,4
104534356,40.4294271,-79.9886161,4
104534360,40.4290557,-79.9885901,3
104534366,40.4287102,-79.9885849,4
104534372,40.4279719,-79.9885612,3
104534381,40.4276963,-79.9885524,3
104534385,40.4272175,-79.9885243,3
104534388,40.4268538,-79.9885174,3
104535021,40.4516255,-80.0011419,3
104535026,40.452154,-80.0013138,3
104535029,40.4529793,-80.0015857,3
104535032,40.4533061,-80.0016864,4
104535036,40.4540871,-80.0019442,3
104535040,40.4548845,-80.0022117,3
104535042,40.4556875,-80.0024747,3
104535045,40.4562211,-80.0026466,3
104535675,40.424445,-80.0014832,3
104535680,40.4249284,-80.0015516,3
104535689,40.4244616,-80.0010446,4
104535801,40.474568,-79.9281336,3
104535804,40.4738524,-79.9259571,3
104535905,40.4248962,-80.0028184,3
104535913,40.4249185,-80.0019717,3
104535919,40.4249458,-80.0011021,4
104535925,40.425012,-79.9985627,3
104536263,40.4155896,-79.9335408,3
104536274,40.4152063,-79.9349865,1
104536384,40.4884978,-80.0235936,3
104536390,40.4899605,-80.0229713,3
104536403,40.4902729,-80.0228256,3
104536413,40.4903342,-80.0228003,3
104536464,40.4931334,-80.0209029,3
104536481,40.4715101,-79.9641292,3
104536492,40.4705634,-79.9627947,4
104536502,40.4698539,-79.9617936,4
104536506,40.4695006,-79.9612944,3
104536528,40.377141,-79.9150842,1
104536540,40.377262,-79.9148785,3
104536566,40.3721503,-79.9170754,3
104536673,40.4399776,-80.0474554,3
104536737,40.4777946,-79.9548465,3
104536744,40.4798428,-79.9536464,4
104536750,40.4810574,-79.9526874,4
104536755,40.48161,-79.9517535,4
104536765,40.4823187,-79.9505014,4
104536774,40.4830437,-79.9492303,3
104536815,40.4838149,-79.9474497,3
104536820,40.4845912,-79.9456663,3
104537006,40.4107407,-80.019181,3
104537011,40.4107229,-80.0200653,3
104537042,40.4106687,-80.0218744,5
104537047,40.4106341,-80.0228286,4
104537053,40.4106067,-80.023725,4
104537065,40.4105381,-80.0256269,4
104537071,40.4105185,-80.0265196,4
104537076,40.4104903,-80.0274339,4
104537085,40.4104602,-80.0283362,4
104537092,40.4104294,-80.0292408,4
104537101,40.4103976,-80.0301199,3
104537133,40.4588225,-80.0645585,3
104537142,40.458243,-80.0655659,4
104537150,40.4578287,-80.06624,1
104537178,40.4573674,-80.0702489,3
104537227,40.4560726,-80.0285488,3
104537240,40.4565217,-80.0286933,4
104537245,40.4569912,-80.0288444,4
104537256,40.4574341,-80.028987,3
104537305,40.4348738,-80.0118898,3
104537314,40.4335715,-80.012313,4
104537319,40.4326886,-80.0125836,4
104537328,40.4315905,-80.0129473,3
104537348,40.462102,-80.0550292,3
104537353,40.4619682,-80.0554612,4
104537358,40.4618256,-80.0558772,3
104537423,40.4218281,-80.0121314,3
104537430,40.4205189,-80.0125211,3
104538337,40.3965338,-80.0266411,4
104538394,40.3948338,-80.0250537,3
104538442,40.4306669,-79.9744079,3
104538452,40.4302149,-79.9744505,4
104538463,40.4297773,-79.9744917,3
104538473,40.4293218,-79.9745347,3
104538486,40.4288887,-79.9745755,3
104538510,40.4279476,-79.9746816,4
104538519,40.4275046,-79.9747154,4
104538530,40.4270589,-79.9747649,4
104538541,40.4266118,-79.9748096,4
104538620,40.4769543,-80.0307758,1
104538887,40.4478,-79.9372958,3
104538910,40.4472435,-79.9353562,3
104538920,40.4465951,-79.9333653,3
104538933,40.4456313,-79.9312021,3
104538938,40.4451973,-79.9302637,4
104538949,40.4446992,-79.9291736,3
104538959,40.4441014,-79.9278978,4
104538976,40.4440103,-79.9260012,4
104538987,40.4439948,-79.9253538,3
104538999,40.443959,-79.9242096,3
104539007,40.4439516,-79.9238661,3
104539017,40.4438961,-79.9221448,3
104539028,40.4438571,-79.9205114,4
104539036,40.4440853,-79.9191598,4
104539043,40.4443298,-79.9177891,5
104539049,40.4445356,-79.9166142,3
104539055,40.444919,-79.9155445,3
104539102,40.4466743,-79.9127048,3
104539114,40.4466931,-79.9116288,3
104539446,40.4487117,-80.0673267,3
104539640,40.4876903,-79.9310076,3
104539650,40.4874089,-79.9307539,4
104539655,40.4871179,-79.9305105,3
104541226,40.4096283,-79.9802099,3
104541247,40.4657459,-79.9163569,3
104541254,40.465944,-79.9159738,3
104541265,40.4661368,-79.9154638,4
104541272,40.4672417,-79.9128887,3
104541277,40.4674931,-79.9124636,3
104541286,40.4676364,-79.9120924,3
104541292,40.4683574,-79.9101937,3
104541861,40.4551566,-80.054043,3
104541869,40.4577595,-80.0564696,3
104542325,40.3961499,-79.99876,3
104542342,40.400964,-80.0024605,1
104542349,40.4007895,-80.0026362,3
104542354,40.3998805,-80.0023686,4
104542361,40.3988209,-80.0015956,3
104542367,40.3978456,-80.0009034,3
104543399,40.4508218,-80.0252569,4
104543440,40.4600862,-79.9867781,3
104543461,40.3898722,-79.9769323,3
104543468,40.3899766,-79.9762648,3
104543482,40.3902726,-79.9762671,3
104543493,40.3903952,-79.9756636,3
104543502,40.3907835,-79.9739394,3
104543562,40.3906005,-80.0189146,3
104543575,40.3903125,-80.0192767,1
104543616,40.3894024,-80.0203917,3
104543968,40.4647653,-79.9213813,3
104543978,40.4645827,-79.9208544,3
104543986,40.4643851,-79.9202868,3
104544198,40.4871217,-79.9322388,3
104544213,40.4874869,-79.9335551,1
104544230,40.4301123,-80.0085517,3
104544239,40.4298344,-80.0088053,3
104544251,40.4295787,-80.0090388,3
104544261,40.429269,-80.0093397,3
104544865,40.4601716,-79.930976,4
104544971,40.407533,-80.0245573,4
104544974,40.4060357,-80.0247216,3
104545645,40.3921658,-80.0130447,3
104545654,40.3925809,-80.0129069,3
104545682,40.3930963,-80.0094312,4
104545694,40.3932274,-80.0058926,4
104545704,40.3934314,-80.0047578,3
104545721,40.3934704,-80.0021272,3
104545755,40.3921339,-80.0001915,3
104546393,40.4622608,-79.9511343,3
104546405,40.4614224,-79.9518188,4
104546415,40.4602862,-79.9527425,4
104546425,40.4599787,-79.952991,4
104546436,40.4596228,-79.9534356,3
104547425,40.4636687,-79.9499702,4
104547436,40.4630434,-79.9505624,4
104547446,40.4626369,-79.9508779,4
104547762,40.4548957,-79.9379808,3
104547790,40.4534148,-79.9371005,3
104547797,40.4527497,-79.9367177,4
104547801,40.4518935,-79.9362378,3
104547815,40.451046,-79.9357551,3
104547825,40.4506429,-79.9355158,4
104547834,40.4499987,-79.9351344,3
104547839,40.4497824,-79.9350037,3
104547848,40.4491078,-79.9346144,3
104547856,40.4484057,-79.9342023,3
104547872,40.4646904,-79.9364308,4
104547876,40.4642914,-79.9366675,3
104547888,40.46339,-79.9372235,4
104547896,40.4632669,-79.937301,3
104547909,40.4619011,-79.9376243,4
104547918,40.4595955,-79.9380502,4
104547928,40.4569557,-79.9385211,4
104547939,40.4561204,-79.9387448,3
104548142,40.4302747,-80.006468,4
104548359,40.4294633,-79.9538063,3
104548369,40.4297207,-79.9534632,3
104548375,40.4300103,-79.9531854,3
104548383,40.4316631,-79.9528226,4
104548391,40.4329475,-79.9525306,3
104548401,40.4342602,-79.9522231,5
104548419,40.4365846,-79.9515732,5
104548430,40.4369295,-79.9514347,3
104548441,40.4371395,-79.951347,3
104548449,40.4374781,-79.9512027,4
104548454,40.4377749,-79.9510768,1
104548487,40.4193777,-80.0124234,3
104548493,40.4186537,-80.0126829,4
104548499,40.4180752,-80.0128861,1
104548555,40.4510819,-79.9117698,4
104548559,40.4505523,-79.9109823,3
104548564,40.4501856,-79.9104326,3
104548568,40.450126,-79.9102067,1
104548587,40.390134,-79.9933416,3
104548596,40.3913965,-79.9936688,3
104548615,40.3885793,-79.9929419,3
104548629,40.4659253,-79.91716,3
104548638,40.4648417,-79.915965,3
104548896,40.4878256,-79.9216884,4
104548904,40.4874805,-79.9201993,3
104548953,40.4550267,-79.988998,3
104549014,40.4317976,-79.9537772,3
104549050,40.3844949,-80.0006646,3
104549059,40.3840434,-80.0017336,4
104549066,40.3836545,-80.0025256,3
104549162,40.4464538,-80.0343335,3
104549176,40.4471046,-80.0349935,3
104549190,40.4474667,-80.0353996,3
104549220,40.4507232,-80.0404729,3
104549236,40.4515763,-80.0409682,3
104549250,40.4478133,-80.0358185,3
104549261,40.448423,-80.0365661,1
104549291,40.4532199,-80.0671697,1
104549297,40.4535199,-80.0681706,4
104549303,40.453719,-80.068654,4
104549525,40.4593638,-80.0227957,3
104549536,40.4597608,-80.0229201,4
104549547,40.4601004,-80.0230275,3
104549668,40.4132548,-80.0166211,3
104550535,40.4404681,-80.0250789,3
104550543,40.4403245,-80.0252178,3
104550552,40.438851,-80.0265534,4
104550565,40.4362902,-80.0272984,3
104550588,40.4114965,-79.9772597,4
104550595,40.4113418,-79.9755724,3
104550605,40.4109305,-79.973712,3
104550636,40.4112058,-79.9811226,3
104550644,40.4112576,-79.9795654,4
104550647,40.4113951,-79.9780791,4
104551404,40.4835461,-80.0038111,3
104551760,40.4886144,-80.0435438,3
104551769,40.4882543,-80.0439335,3
104551779,40.4879534,-80.0442592,3
104551785,40.4876221,-80.0446178,3
104551796,40.487263,-80.0450065,3
104551930,40.390089,-79.9903643,3
104551949,40.3899256,-79.9892137,3
104551958,40.3882421,-79.9883214,4
104551986,40.3860869,-79.9854559,3
104552417,40.454726,-79.8845581,3
104552428,40.4545985,-79.8815702,3
104552637,40.4202482,-79.9043287,4
104552646,40.4204378,-79.9014667,3
104552847,40.4707166,-80.0258476,3
104552855,40.470633,-80.0262768,4
104552866,40.4705569,-80.026668,3
104553108,40.4499218,-79.8842872,3
104553115,40.4500287,-79.8836996,4
104553125,40.4501094,-79.8831901,3
104553138,40.4504198,-79.8818986,4
104553147,40.4504802,-79.881381,4
104553152,40.4505935,-79.8808327,4
104553177,40.4509468,-79.8788863,4
104553180,40.4509999,-79.878511,3
104553193,40.4513218,-79.878563,3
104553197,40.4513071,-79.877701,3
104553215,40.451302,-79.8771316,3
104553218,40.4512932,-79.8765828,3
104554416,40.4607659,-80.0032087,3
104554450,40.4627388,-80.0031857,1
104555072,40.4755261,-79.9894638,3
104555629,40.3883662,-80.005589,3
104555652,40.3862796,-80.0033406,4
104555660,40.3854564,-80.002444,3
104555747,40.366785,-79.909212,3
104555753,40.3657222,-79.9083651,4
104555757,40.365014,-79.907531,4
104556311,40.4080118,-79.9982698,3
104556322,40.4080374,-79.9967538,3
104557335,40.4762387,-80.0115288,3
104557506,40.459287,-80.0309878,3
104557533,40.4572229,-80.0302663,3
104557560,40.4553904,-80.0296678,3
104557583,40.4532754,-80.028998,3
104557627,40.4495685,-80.0269144,3
104557640,40.4629507,-80.0334277,3
104558171,40.451363,-79.9092736,3
104558182,40.450769,-79.9098255,1
104559892,40.4588169,-79.9878992,1
104559902,40.4593396,-79.9871706,4
104559912,40.4598473,-79.986494,1
104560337,40.4927801,-80.0244955,3
104560382,40.4753081,-80.038068,3
104560388,40.4764627,-80.0386512,3
104560400,40.4774425,-80.0389318,4
104560411,40.4782724,-80.0392016,3
104560429,40.4812827,-80.0401471,4
104560433,40.4821869,-80.0404056,3
104561014,40.4529989,-80.0304762,3
104561022,40.4551041,-80.0311624,4
104561027,40.4569363,-80.0317572,4
104561037,40.4590107,-80.0324306,4
104561049,40.438369,-80.055976,4
104561063,40.4389328,-80.0566753,3
104561075,40.4392227,-80.0569918,3
104561081,40.4394902,-80.0573056,3
104561093,40.4397723,-80.0576226,3
104561105,40.4400352,-80.0579252,3
104561112,40.4400883,-80.0580272,3
104561130,40.4405941,-80.0585885,3
104561469,40.4585968,-79.8777477,1
104561476,40.4585008,-79.8771875,3
104561502,40.4669734,-80.0318301,3
104561509,40.4665753,-80.0316778,3
104561516,40.4661197,-80.0315136,1
104563376,40.47138,-79.9581912,3
104563385,40.4716605,-79.9578439,4
104563391,40.4719073,-79.9575344,3
104563769,40.4829779,-80.0455452,3
104563778,40.4833667,-80.0453554,4
104563788,40.4845837,-80.0447614,3
104564428,40.4212917,-79.9739255,3
104564438,40.4211634,-79.9724892,3
104564455,40.4155163,-79.9998345,3
104564468,40.4142983,-79.999823,4
104564478,40.4139438,-79.9998104,3
104564486,40.4135721,-79.9997943,3
104565374,40.4387278,-80.0363628,3
104565381,40.4377072,-80.0366002,3
104565397,40.4452861,-79.9939887,3
104565406,40.4460743,-79.9927102,4
104565413,40.4468379,-79.9914703,3
104565425,40.4476464,-79.9901675,3
104565432,40.448365,-79.9890558,3
104565444,40.4513994,-79.9843039,4
104565450,40.4519753,-79.9834727,4
104565458,40.4525579,-79.982634,4
104565467,40.4531157,-79.981816,3
104565474,40.4542288,-79.9802026,3
104565480,40.4552088,-79.9787784,4
104565489,40.4562505,-79.9774384,4
104565513,40.4572238,-79.9760359,4
104565520,40.4582015,-79.9746145,4
104565527,40.4591752,-79.9732035,4
104565545,40.4611188,-79.970365,4
104565564,40.4500085,-79.9864096,4
104565568,40.4503793,-79.9858004,3
104565598,40.4641593,-79.9667628,4
104565606,40.4655731,-79.9657552,4
104565614,40.4664306,-79.965145,4
104565622,40.4671403,-79.9646316,3
104565776,40.4241652,-79.9363302,4
104565784,40.4240381,-79.9363249,3
104565792,40.4236913,-79.9363931,4
104565809,40.4230336,-79.9366236,3
104565819,40.4213001,-79.9372322,4
104565829,40.4198648,-79.9377258,3
104565858,40.4191212,-79.937995,4
104565870,40.4183631,-79.9384982,3
104565878,40.4176163,-79.9390479,1
104565900,40.4296921,-79.8981509,4
104565906,40.4286183,-79.8973703,3
104566335,40.3648392,-79.9080566,3
104566351,40.3652592,-79.9068626,4
104566359,40.3655849,-79.9057,3
104566373,40.4751189,-80.0313791,1
104566386,40.4751713,-80.0309001,1
104566395,40.4753528,-80.0303596,3
104566414,40.4745432,-80.0281428,3
104566425,40.4741359,-80.0281544,1
104566492,40.4742402,-79.9379406,1
104566517,40.4752202,-79.9374743,4
104566543,40.4783341,-79.9360224,3
104566552,40.4791844,-79.9357633,3
104566562,40.4795501,-79.9355135,4
104566569,40.4798807,-79.9352757,4
104566579,40.4802114,-79.9350422,4
104566588,40.4805901,-79.9347744,3
104566603,40.4511458,-79.8682321,3
104566610,40.451122,-79.8687888,4
104566625,40.4508525,-79.8692606,4
104566632,40.4504211,-79.8697852,4
104566640,40.4500673,-79.8701731,4
104566749,40.4440383,-79.9881779,4
104566757,40.4432398,-79.987596,3
104566764,40.4427128,-79.9872129,4
104566771,40.4410238,-79.9859933,4
104566783,40.4402425,-79.985424,3
104567223,40.4596069,-80.0493205,3
104567237,40.4598736,-80.0496569,3
104567250,40.4601038,-80.0500089,3
104567256,40.4603151,-80.0503586,3
104567266,40.4605252,-80.0507172,3
104567280,40.4607391,-80.0510841,3
104567312,40.4617641,-80.0523441,3
104567388,40.4338591,-79.9617386,3
104567399,40.4343638,-79.9613787,4
104567408,40.4352155,-79.960766,3
104568309,40.4657797,-79.980259,1
104568322,40.4660652,-79.9809291,3
104568340,40.3966955,-79.9876794,3
104568351,40.3968813,-79.9865315,3
104568917,40.3992136,-80.0060902,3
104568925,40.3980067,-80.0056566,3
104568932,40.3976609,-80.0055736,3
104568948,40.3970744,-80.0053758,3
104569245,40.4548199,-79.9185016,3
104569619,40.4212418,-79.9616119,3
104569630,40.4209175,-79.9619751,3
104569639,40.4206296,-79.9623372,3
104569650,40.4203478,-79.962694,3
104569721,40.3859313,-79.9790029,3
104569817,40.4641504,-79.9830769,4
104569827,40.4646037,-79.9836837,3
104569849,40.4173011,-79.9346909,3
104569875,40.4452269,-79.9795451,3
104569879,40.4454371,-79.9790293,4
104569892,40.4456589,-79.9785414,4
104570073,40.4710084,-79.9971008,3
104570636,40.4567297,-79.8714008,3
104570659,40.4740752,-79.9633987,3
104570668,40.4735517,-79.9626683,3
104570679,40.4731334,-79.9620833,3
104570692,40.4727585,-79.9615644,3
104570700,40.4721863,-79.9607824,3
104570707,40.4717404,-79.9601712,4
104570719,40.4714742,-79.9597838,4
104570730,40.4711963,-79.9594057,3
104570741,40.4709366,-79.9590518,3
104570748,40.470061,-79.9578331,4
104570755,40.4695671,-79.9571555,3
104570762,40.4691361,-79.9565624,3
104570767,40.4688824,-79.9562123,3
104570771,40.4686247,-79.9558518,3
104570780,40.4683458,-79.9555063,4
104570789,40.4680674,-79.9551556,4
104570800,40.4678506,-79.9548206,4
104570809,40.4675953,-79.9544354,3
104570826,40.4669756,-79.9538905,3
104570838,40.4666349,-79.9537834,3
104570849,40.466291,-79.9536787,3
104570859,40.4659339,-79.9535792,3
104571062,40.4140211,-80.0211489,3
104571069,40.4130946,-80.0210812,4
104571246,40.4202089,-79.9907821,3
104571256,40.4200415,-79.9907821,4
104571259,40.4196229,-79.9907579,4
104571267,40.4192083,-79.9907391,4
104571276,40.4187959,-79.9907177,4
104571283,40.4184427,-79.9907036,4
104571293,40.4180791,-79.9906828,4
104571299,40.417687,-79.9906533,4
104571302,40.4173378,-79.9906399,4
104571311,40.4169662,-79.9906158,4
104571319,40.4165904,-79.9906104,4
104571331,40.4162147,-79.9906017,4
104571334,40.4158444,-79.9905938,4
104571344,40.415466,-79.9905612,4
104571353,40.4151044,-79.9905485,4
104571361,40.4147594,-79.990529,3
104571372,40.4143765,-79.9905177,4
104571384,40.4139891,-79.9905034,4
104571391,40.413625,-79.9904774,3
104571402,40.4127326,-79.9904399,3
104571415,40.4125815,-79.9904211,3
104571425,40.4120035,-79.9904211,3
104571529,40.4640095,-79.9156662,3
104571547,40.464512,-79.9149366,4
104571551,40.4647698,-79.9145773,3
104571560,40.4650061,-79.914226,3
104571669,40.442368,-80.0001052,3
104572604,40.4421261,-79.9995081,4
104572610,40.4419061,-79.9989268,3
104572618,40.4414576,-79.9977382,4
104572628,40.4412683,-79.9972332,3
104572636,40.4410901,-79.9967576,4
104572642,40.4407425,-79.9958493,4
104572648,40.4405455,-79.9952167,3
104572699,40.4399411,-79.9942201,3
104573441,40.4389565,-79.9946876,4
104573452,40.4382989,-79.9944657,4
104574477,40.4236993,-79.9456724,4
104574485,40.4225569,-79.9451829,4
104574496,40.4213005,-79.9446348,3
104574506,40.4204111,-79.9442479,4
104574519,40.4193953,-79.9438215,3
104574530,40.4192152,-79.943742,3
104574543,40.4188176,-79.9436354,1
104574578,40.4171396,-79.9431563,3
104574590,40.41575,-79.9424211,3
104574602,40.4124539,-79.9404019,3
104575052,40.4668245,-79.9584374,3
104575082,40.4364098,-80.0163548,3
104575129,40.4359976,-80.0157152,3
104575158,40.4601414,-80.0488132,3
104575334,40.4594413,-80.0546923,1
104576009,40.4236509,-79.9725591,3
104576033,40.4221336,-79.9727055,3
104576044,40.4217643,-79.9726211,3
104576055,40.4216533,-79.9725995,3
104576067,40.4213303,-79.9725248,3
104576076,40.4206201,-79.9723696,4
104576087,40.420192,-79.9724168,4
104576100,40.4197491,-79.9724963,4
104576108,40.4193207,-79.9725779,4
104576115,40.4188122,-79.9726771,4
104576128,40.4184569,-79.9727281,3
104576138,40.4180811,-79.9727978,3
104576146,40.4174308,-79.9729091,4
104576155,40.4169764,-79.9730017,3
104576167,40.4165664,-79.9730654,4
104576189,40.4161126,-79.9731358,4
104576251,40.4503049,-79.920531,3
104576261,40.4501083,-79.9196083,1
104576668,40.4544356,-79.9332033,3
104576676,40.4531876,-79.9324494,4
104576685,40.4518415,-79.9316515,3
104576704,40.4519137,-79.9314181,3
104576716,40.4514874,-79.9311691,3
104576728,40.4510595,-79.9309036,3
104577017,40.4560261,-80.0062811,3
104577031,40.4567276,-80.0065188,4
104577036,40.4573895,-80.0067325,4
104577051,40.4583303,-80.0070421,4
104578212,40.4981768,-80.0175101,3
104578249,40.4976001,-80.0146483,3
104578680,40.4577269,-79.9343196,3
104578703,40.4570302,-79.9367062,3
104578726,40.4169498,-80.0058883,3
